session_id,timestamp,cash,total_value,positions
live_SPY_switching_2214_1716_1722,2026-04-06 19:01:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:02:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:03:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:04:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:05:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:06:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:07:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:08:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:09:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:10:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:11:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:12:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:13:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:14:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:15:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:16:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:17:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:18:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:19:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:20:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:21:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:22:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:23:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:24:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:25:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:26:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:27:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:28:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:29:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:30:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:31:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:32:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:33:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:34:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:35:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:36:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:37:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:38:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:39:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:40:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:41:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:42:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:43:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:44:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:45:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:46:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:47:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:48:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:49:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:50:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:51:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:52:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:53:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:54:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:55:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:56:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:57:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:58:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:59:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:00:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:01:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:02:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:03:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:04:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:05:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:06:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:07:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:08:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:09:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:10:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:11:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:12:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:13:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 20:14:00+00:00,100000.0,100000.0,{}
