signal_timestamp,signal_type,signal_symbol,signal_strength,entry_order_id,entry_price,entry_quantity,entry_time,exit_order_id,exit_type,exit_price,exit_quantity,exit_time,pnl,pnl_pct
2026-04-27 03:14:00,SELL,UPRO,0.59,,,,,,,,,,,
2026-04-27 03:49:00,BUY,SPXU,0.55,,,,,,,,,,,
2026-04-27 06:02:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-04-27 06:02:00,SELL,SPY,0.56,,,,,,,,,,,
2026-04-27 06:04:00,BUY,SPXU,0.58,,,,,,,,,,,
2026-04-27 06:04:00,SELL,SPY,0.6,,,,,,,,,,,
2026-04-27 06:04:00,SELL,UPRO,0.6,,,,,,,,,,,
2026-04-27 07:46:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-04-27 07:48:00,SELL,SPY,0.55,,,,,,,,,,,
2026-04-27 08:09:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-04-27 08:13:00,SELL,SPY,0.64,,,,,,,,,,,
2026-04-27 08:16:00,SELL,SPY,0.84,,,,,,,,,,,
2026-04-27 08:16:00,SELL,UPRO,0.85,,,,,,,,,,,
2026-04-27 08:37:00,SELL,UPRO,0.51,,,,,,,,,,,
2026-04-27 08:40:00,SELL,SPY,0.57,,,,,,,,,,,
2026-04-27 08:40:00,SELL,UPRO,0.57,,,,,,,,,,,
2026-04-27 09:47:00,BUY,UPRO,0.57,,,,,,,,,,,
2026-04-27 10:18:00,SELL,SPY,0.53,,,,,,,,,,,
2026-04-27 11:20:00,SELL,SPY,0.57,,,,,,,,,,,
2026-04-27 11:24:00,SELL,SPY,0.58,,,,,,,,,,,
2026-04-27 11:24:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-04-27 11:26:00,SELL,UPRO,0.5,,,,,,,,,,,
2026-04-27 12:07:00,BUY,SPY,0.58,,,,,,,,,,,
2026-04-27 12:09:00,BUY,SPY,0.6,,,,,,,,,,,
2026-04-27 12:39:00,SELL,SPY,0.73,,,,,,,,,,,
2026-04-27 13:14:00,BUY,UPRO,0.59,,,,,,,,,,,
2026-04-27 13:32:00,BUY,SPXU,0.74,,,,,,,,,,,
2026-04-27 14:19:00,SELL,SPY,0.73,,,,,,,,,,,
2026-04-27 16:07:00,BUY,SPY,0.75,,,,,,,,,,,
2026-04-27 16:09:00,BUY,SPY,0.79,,,,,,,,,,,
2026-04-27 16:17:00,SELL,SPXU,0.75,,,,,,,,,,,
2026-04-27 16:39:00,SELL,SPY,0.73,,,,,,,,,,,
2026-04-27 18:19:00,SELL,SPY,0.73,,,,,,,,,,,
2026-04-28 00:30:00,SELL,SPY,0.53,,,,,,,,,,,
2026-04-28 01:17:00,SELL,UPRO,0.52,,,,,,,,,,,
2026-04-28 01:34:00,BUY,SPY,0.69,,,,,,,,,,,
2026-04-28 01:41:00,SELL,SPXU,0.52,,,,,,,,,,,
2026-04-28 01:41:00,BUY,UPRO,0.5,,,,,,,,,,,
2026-04-28 01:45:00,BUY,UPRO,0.57,,,,,,,,,,,
2026-04-28 01:48:00,BUY,UPRO,0.6,,,,,,,,,,,
2026-04-28 01:51:00,BUY,SPY,0.52,,,,,,,,,,,
2026-04-28 02:17:00,BUY,SPY,0.59,,,,,,,,,,,
2026-04-28 02:45:00,BUY,SPY,0.54,,,,,,,,,,,
2026-04-28 03:18:00,SELL,SPXU,0.84,,,,,,,,,,,
2026-04-28 03:25:00,SELL,SPXU,0.72,,,,,,,,,,,
2026-04-28 03:38:00,BUY,SPY,0.54,,,,,,,,,,,
2026-04-28 03:58:00,BUY,SPY,0.57,,,,,,,,,,,
2026-04-28 04:52:00,BUY,SPXU,0.61,,,,,,,,,,,
2026-04-28 04:59:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-04-28 05:02:00,BUY,SPXU,0.64,,,,,,,,,,,
2026-04-28 05:02:00,SELL,SPY,0.53,,,,,,,,,,,
2026-04-28 05:16:00,SELL,SPXU,0.59,,,,,,,,,,,
2026-04-28 05:16:00,BUY,SPY,0.6,,,,,,,,,,,
2026-04-28 05:48:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-04-28 05:48:00,SELL,UPRO,0.62,,,,,,,,,,,
2026-04-28 05:56:00,BUY,SPY,0.64,,,,,,,,,,,
2026-04-28 07:32:00,SELL,SPXU,0.52,,,,,,,,,,,
2026-04-28 07:32:00,BUY,UPRO,0.51,,,,,,,,,,,
2026-04-28 08:40:00,BUY,SPY,0.67,,,,,,,,,,,
2026-04-28 09:36:00,BUY,SPXU,0.79,,,,,,,,,,,
2026-04-28 09:38:00,BUY,SPXU,0.68,,,,,,,,,,,
2026-04-28 10:49:00,BUY,SPXU,0.53,,,,,,,,,,,
2026-04-28 10:49:00,SELL,SPY,0.54,,,,,,,,,,,
2026-04-28 10:52:00,BUY,SPXU,0.59,,,,,,,,,,,
2026-04-28 11:08:00,BUY,SPXU,0.94,,,,,,,,,,,
2026-04-28 11:12:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-04-28 11:47:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-04-28 12:18:00,SELL,SPY,0.56,,,,,,,,,,,
2026-04-28 12:44:00,BUY,SPY,0.52,,,,,,,,,,,
2026-04-28 13:11:00,BUY,UPRO,0.67,local-d01f7bb5-fb58-4753-adce-c46b126d6783,124.7,862,2026-04-28 13:11:00,local-3313d471-4463-4792-9a60-34380bec6b26,PROFIT,128.16,862,2026-04-30 09:30:00,2982.52,2.7747
2026-04-28 13:36:00,BUY,SPXU,0.79,,,,,,,,,,,
2026-04-28 13:36:00,SELL,UPRO,0.7,,,,,,,,,,,
2026-04-28 13:38:00,SELL,UPRO,0.61,,,,,,,,,,,
2026-04-28 14:26:00,BUY,SPY,0.59,,,,,,,,,,,
2026-04-28 14:28:00,BUY,SPY,0.59,,,,,,,,,,,
2026-04-28 14:52:00,BUY,SPXU,0.59,,,,,,,,,,,
2026-04-28 15:34:00,BUY,SPXU,0.53,,,,,,,,,,,
2026-04-28 16:17:00,SELL,UPRO,0.57,,,,,,,,,,,
2026-04-28 16:18:00,SELL,SPY,0.56,,,,,,,,,,,
2026-04-28 16:42:00,BUY,UPRO,0.52,,,,,,,,,,,
2026-04-28 16:44:00,BUY,SPY,0.52,,,,,,,,,,,
2026-04-28 18:26:00,BUY,SPY,0.59,,,,,,,,,,,
2026-04-28 18:28:00,BUY,SPY,0.59,,,,,,,,,,,
2026-04-28 19:39:00,SELL,SPY,0.54,,,,,,,,,,,
2026-04-28 19:43:00,BUY,SPXU,0.56,,,,,,,,,,,
2026-04-29 02:20:00,SELL,SPY,0.72,,,,,,,,,,,
2026-04-29 02:23:00,SELL,SPY,0.56,,,,,,,,,,,
2026-04-29 02:30:00,BUY,SPXU,0.93,,,,,,,,,,,
2026-04-29 02:35:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-04-29 02:48:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-04-29 04:48:00,SELL,SPY,0.51,,,,,,,,,,,
2026-04-29 06:14:00,SELL,SPY,0.53,,,,,,,,,,,
2026-04-29 06:15:00,SELL,UPRO,0.63,,,,,,,,,,,
2026-04-29 06:21:00,SELL,SPY,0.54,,,,,,,,,,,
2026-04-29 06:50:00,BUY,UPRO,0.56,,,,,,,,,,,
2026-04-29 06:52:00,SELL,SPXU,0.56,,,,,,,,,,,
2026-04-29 07:04:00,BUY,UPRO,0.52,,,,,,,,,,,
2026-04-29 07:13:00,SELL,SPXU,0.77,,,,,,,,,,,
2026-04-29 07:15:00,SELL,SPXU,0.54,,,,,,,,,,,
2026-04-29 08:07:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-04-29 08:07:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-04-29 08:09:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-04-29 08:09:00,SELL,SPY,0.52,,,,,,,,,,,
2026-04-29 08:09:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-04-29 08:11:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-04-29 08:11:00,SELL,SPY,0.66,,,,,,,,,,,
2026-04-29 08:11:00,SELL,UPRO,0.56,,,,,,,,,,,
2026-04-29 08:37:00,BUY,UPRO,0.59,,,,,,,,,,,
2026-04-29 09:30:00,BUY,UPRO,0.63,,,,,,,,,,,
2026-04-29 11:00:00,BUY,SPXU,0.77,,,,,,,,,,,
2026-04-29 11:00:00,SELL,SPY,0.75,,,,,,,,,,,
2026-04-29 11:01:00,SELL,UPRO,0.8,,,,,,,,,,,
2026-04-29 11:02:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-04-29 11:02:00,SELL,SPY,0.58,,,,,,,,,,,
2026-04-29 11:16:00,BUY,SPXU,0.56,,,,,,,,,,,
2026-04-29 11:20:00,BUY,SPXU,0.63,,,,,,,,,,,
2026-04-29 11:20:00,SELL,SPY,0.66,,,,,,,,,,,
2026-04-29 11:20:00,SELL,UPRO,0.67,,,,,,,,,,,
2026-04-29 11:22:00,SELL,UPRO,0.58,,,,,,,,,,,
2026-04-29 11:34:00,BUY,SPY,0.53,,,,,,,,,,,
2026-04-29 12:16:00,BUY,SPY,0.78,,,,,,,,,,,
2026-04-29 12:18:00,BUY,SPY,0.69,,,,,,,,,,,
2026-04-29 12:18:00,BUY,UPRO,0.67,,,,,,,,,,,
2026-04-29 12:31:00,SELL,SPY,0.71,,,,,,,,,,,
2026-04-29 12:55:00,BUY,SPY,0.62,,,,,,,,,,,
2026-04-29 13:09:00,BUY,SPY,0.51,,,,,,,,,,,
2026-04-29 13:29:00,SELL,UPRO,0.56,,,,,,,,,,,
2026-04-29 14:17:00,SELL,UPRO,0.86,,,,,,,,,,,
2026-04-29 14:20:00,SELL,SPY,0.75,,,,,,,,,,,
2026-04-29 14:21:00,SELL,UPRO,0.71,,,,,,,,,,,
2026-04-29 15:23:00,BUY,SPY,0.51,,,,,,,,,,,
2026-04-29 15:34:00,SELL,SPY,0.51,,,,,,,,,,,
2026-04-29 15:39:00,SELL,SPY,0.69,,,,,,,,,,,
2026-04-29 15:45:00,SELL,SPY,0.63,,,,,,,,,,,
2026-04-29 16:16:00,BUY,SPY,0.78,,,,,,,,,,,
2026-04-29 16:18:00,BUY,SPY,0.69,,,,,,,,,,,
2026-04-29 16:18:00,BUY,UPRO,0.67,,,,,,,,,,,
2026-04-29 16:19:00,SELL,SPXU,0.56,,,,,,,,,,,
2026-04-29 16:31:00,SELL,SPY,0.71,,,,,,,,,,,
2026-04-29 16:31:00,SELL,UPRO,0.72,,,,,,,,,,,
2026-04-29 16:32:00,BUY,SPXU,0.59,,,,,,,,,,,
2026-04-29 16:55:00,BUY,SPY,0.62,,,,,,,,,,,
2026-04-29 17:09:00,BUY,SPY,0.51,,,,,,,,,,,
2026-04-29 17:51:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-04-29 18:20:00,BUY,SPXU,0.82,,,,,,,,,,,
2026-04-29 18:20:00,SELL,SPY,0.75,,,,,,,,,,,
2026-04-29 18:21:00,SELL,UPRO,0.71,,,,,,,,,,,
2026-04-29 19:23:00,BUY,SPY,0.51,,,,,,,,,,,
2026-04-29 19:34:00,SELL,SPY,0.51,,,,,,,,,,,
2026-04-29 19:39:00,SELL,SPY,0.69,,,,,,,,,,,
2026-04-29 19:45:00,SELL,SPY,0.63,,,,,,,,,,,
2026-04-29 19:46:00,SELL,UPRO,0.7,,,,,,,,,,,
2026-04-30 03:07:00,SELL,SPY,0.51,,,,,,,,,,,
2026-04-30 03:20:00,BUY,SPXU,0.79,,,,,,,,,,,
2026-04-30 03:20:00,SELL,UPRO,0.53,,,,,,,,,,,
2026-04-30 03:23:00,SELL,UPRO,0.57,,,,,,,,,,,
2026-04-30 03:30:00,BUY,SPXU,0.6,,,,,,,,,,,
2026-04-30 03:30:00,SELL,SPY,0.6,,,,,,,,,,,
2026-04-30 03:30:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-04-30 04:22:00,BUY,SPXU,0.6,,,,,,,,,,,
2026-04-30 04:37:00,BUY,SPY,0.59,,,,,,,,,,,
2026-04-30 05:58:00,SELL,SPXU,0.59,,,,,,,,,,,
2026-04-30 05:58:00,BUY,SPY,0.56,,,,,,,,,,,
2026-04-30 05:58:00,BUY,UPRO,0.63,,,,,,,,,,,
2026-04-30 06:53:00,SELL,SPY,0.89,,,,,,,,,,,
2026-04-30 06:56:00,BUY,SPXU,0.77,,,,,,,,,,,
2026-04-30 06:56:00,SELL,SPY,0.81,,,,,,,,,,,
2026-04-30 06:56:00,SELL,UPRO,0.8,,,,,,,,,,,
2026-04-30 06:58:00,BUY,SPXU,0.78,,,,,,,,,,,
2026-04-30 06:58:00,SELL,SPY,0.77,,,,,,,,,,,
2026-04-30 06:59:00,SELL,UPRO,0.71,,,,,,,,,,,
2026-04-30 07:02:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-04-30 07:02:00,SELL,SPY,0.53,,,,,,,,,,,
2026-04-30 07:02:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-04-30 07:32:00,SELL,UPRO,0.51,,,,,,,,,,,
2026-04-30 07:46:00,BUY,SPY,0.55,,,,,,,,,,,
2026-04-30 07:56:00,SELL,SPY,0.58,,,,,,,,,,,
2026-04-30 07:56:00,SELL,UPRO,0.6,,,,,,,,,,,
2026-04-30 07:59:00,BUY,SPXU,0.61,,,,,,,,,,,
2026-04-30 07:59:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-04-30 08:15:00,BUY,SPXU,0.5,,,,,,,,,,,
2026-04-30 08:15:00,SELL,SPY,0.51,,,,,,,,,,,
2026-04-30 09:11:00,SELL,UPRO,0.65,,,,,,,,,,,
2026-04-30 09:12:00,SELL,SPY,0.66,,,,,,,,,,,
2026-04-30 09:14:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-04-30 10:53:00,SELL,SPY,0.89,,,,,,,,,,,
2026-04-30 10:56:00,BUY,SPXU,0.77,,,,,,,,,,,
2026-04-30 10:56:00,SELL,SPY,0.81,,,,,,,,,,,
2026-04-30 10:56:00,SELL,UPRO,0.8,,,,,,,,,,,
2026-04-30 10:58:00,BUY,SPXU,0.78,,,,,,,,,,,
2026-04-30 10:58:00,SELL,SPY,0.77,,,,,,,,,,,
2026-04-30 10:59:00,SELL,UPRO,0.71,,,,,,,,,,,
2026-04-30 11:02:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-04-30 11:02:00,SELL,SPY,0.53,,,,,,,,,,,
2026-04-30 11:02:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-04-30 11:32:00,SELL,UPRO,0.51,,,,,,,,,,,
2026-04-30 11:46:00,BUY,SPY,0.55,,,,,,,,,,,
2026-04-30 11:56:00,SELL,SPY,0.58,,,,,,,,,,,
2026-04-30 11:56:00,SELL,UPRO,0.6,,,,,,,,,,,
2026-04-30 11:59:00,BUY,SPXU,0.61,,,,,,,,,,,
2026-04-30 11:59:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-04-30 12:15:00,BUY,SPXU,0.5,,,,,,,,,,,
2026-04-30 12:15:00,SELL,SPY,0.51,,,,,,,,,,,
2026-04-30 13:11:00,SELL,UPRO,0.65,,,,,,,,,,,
2026-04-30 13:12:00,SELL,SPY,0.66,,,,,,,,,,,
2026-04-30 13:14:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-04-30 13:47:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-04-30 14:44:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-04-30 14:44:00,SELL,SPY,0.61,,,,,,,,,,,
2026-04-30 14:44:00,SELL,UPRO,0.57,,,,,,,,,,,
2026-04-30 14:46:00,SELL,SPY,0.54,,,,,,,,,,,
2026-04-30 14:49:00,SELL,SPY,0.57,,,,,,,,,,,
2026-04-30 15:18:00,BUY,SPXU,0.6,,,,,,,,,,,
2026-04-30 15:22:00,SELL,SPY,0.5,,,,,,,,,,,
2026-04-30 16:21:00,SELL,SPY,0.51,,,,,,,,,,,
2026-04-30 16:47:00,BUY,SPY,0.63,,,,,,,,,,,
2026-04-30 17:07:00,SELL,SPXU,0.58,,,,,,,,,,,
2026-04-30 18:10:00,SELL,SPY,0.74,,,,,,,,,,,
2026-04-30 18:11:00,BUY,SPXU,0.53,,,,,,,,,,,
2026-04-30 18:13:00,BUY,SPXU,0.77,,,,,,,,,,,
2026-04-30 18:14:00,SELL,SPY,0.54,,,,,,,,,,,
2026-04-30 18:16:00,BUY,SPXU,0.57,,,,,,,,,,,
2026-04-30 18:16:00,SELL,UPRO,0.59,,,,,,,,,,,
2026-04-30 18:28:00,BUY,SPY,0.53,,,,,,,,,,,
2026-04-30 18:38:00,BUY,UPRO,0.6,,,,,,,,,,,
2026-04-30 18:45:00,SELL,SPXU,0.54,,,,,,,,,,,
2026-04-30 18:49:00,SELL,SPXU,0.65,,,,,,,,,,,
2026-04-30 19:37:00,SELL,SPY,0.66,,,,,,,,,,,
2026-04-30 19:39:00,SELL,SPY,0.6,,,,,,,,,,,
2026-04-30 19:41:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-01 05:26:00,SELL,SPY,0.54,,,,,,,,,,,
2026-05-01 06:58:00,SELL,SPY,0.69,,,,,,,,,,,
2026-05-01 08:03:00,SELL,UPRO,0.61,,,,,,,,,,,
2026-05-01 08:06:00,BUY,SPXU,0.59,,,,,,,,,,,
2026-05-01 08:39:00,BUY,SPY,0.56,,,,,,,,,,,
2026-05-01 08:40:00,SELL,SPXU,0.62,,,,,,,,,,,
2026-05-01 08:42:00,BUY,SPY,0.68,,,,,,,,,,,
2026-05-01 08:50:00,BUY,UPRO,0.62,local-69973864-c0ab-4d24-8222-e223a738bdd0,130.59,846,2026-05-01 09:30:00,local-1bb401f6-1ffc-43c0-85b2-6c2f631b9340,STOP,127.91,846,2026-05-04 12:07:00,-2267.28,-2.0522
2026-05-01 09:10:00,BUY,SPXU,0.71,,,,,,,,,,,
2026-05-01 09:12:00,BUY,SPXU,0.56,,,,,,,,,,,
2026-05-01 11:05:00,BUY,SPY,0.56,,,,,,,,,,,
2026-05-01 11:05:00,BUY,UPRO,0.51,,,,,,,,,,,
2026-05-01 11:22:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-01 11:24:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-05-01 11:24:00,SELL,SPY,0.67,,,,,,,,,,,
2026-05-01 11:25:00,SELL,UPRO,0.56,,,,,,,,,,,
2026-05-01 11:44:00,SELL,UPRO,0.57,,,,,,,,,,,
2026-05-01 11:45:00,SELL,SPY,0.64,,,,,,,,,,,
2026-05-01 11:48:00,BUY,SPXU,0.73,,,,,,,,,,,
2026-05-01 11:48:00,SELL,SPY,0.84,,,,,,,,,,,
2026-05-01 11:48:00,SELL,UPRO,0.76,,,,,,,,,,,
2026-05-01 12:11:00,SELL,SPXU,0.57,,,,,,,,,,,
2026-05-01 12:11:00,BUY,SPY,0.62,,,,,,,,,,,
2026-05-01 12:11:00,BUY,UPRO,0.51,,,,,,,,,,,
2026-05-01 12:15:00,SELL,SPXU,0.62,,,,,,,,,,,
2026-05-01 12:15:00,BUY,SPY,0.61,,,,,,,,,,,
2026-05-01 12:15:00,BUY,UPRO,0.67,,,,,,,,,,,
2026-05-01 13:22:00,BUY,SPXU,0.57,,,,,,,,,,,
2026-05-01 13:23:00,SELL,SPY,0.65,,,,,,,,,,,
2026-05-01 13:33:00,BUY,SPXU,0.57,,,,,,,,,,,
2026-05-01 13:33:00,SELL,SPY,0.7,,,,,,,,,,,
2026-05-01 15:10:00,SELL,SPY,0.59,,,,,,,,,,,
2026-05-01 15:16:00,BUY,SPXU,0.56,,,,,,,,,,,
2026-05-01 15:16:00,SELL,SPY,0.62,,,,,,,,,,,
2026-05-01 15:16:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-05-01 15:19:00,BUY,SPXU,0.64,,,,,,,,,,,
2026-05-01 15:19:00,SELL,SPY,0.64,,,,,,,,,,,
2026-05-01 15:19:00,SELL,UPRO,0.75,,,,,,,,,,,
2026-05-01 15:22:00,BUY,SPXU,0.58,,,,,,,,,,,
2026-05-01 15:22:00,SELL,SPY,0.53,,,,,,,,,,,
2026-05-01 15:22:00,SELL,UPRO,0.67,,,,,,,,,,,
2026-05-01 15:27:00,SELL,SPY,0.53,,,,,,,,,,,
2026-05-01 15:27:00,SELL,UPRO,0.63,,,,,,,,,,,
2026-05-01 16:10:00,BUY,UPRO,0.62,,,,,,,,,,,
2026-05-01 16:12:00,SELL,SPXU,0.54,,,,,,,,,,,
2026-05-01 16:12:00,BUY,SPY,0.54,,,,,,,,,,,
2026-05-01 16:14:00,SELL,SPXU,0.59,,,,,,,,,,,
2026-05-01 16:14:00,BUY,UPRO,0.52,,,,,,,,,,,
2026-05-01 16:17:00,BUY,UPRO,0.61,,,,,,,,,,,
2026-05-01 16:22:00,BUY,UPRO,0.58,,,,,,,,,,,
2026-05-01 16:28:00,BUY,SPY,0.62,,,,,,,,,,,
2026-05-01 16:32:00,BUY,UPRO,0.55,,,,,,,,,,,
2026-05-01 16:35:00,SELL,SPXU,0.53,,,,,,,,,,,
2026-05-01 16:39:00,SELL,SPXU,0.56,,,,,,,,,,,
2026-05-01 17:16:00,SELL,SPY,0.6,,,,,,,,,,,
2026-05-01 17:19:00,SELL,SPY,0.68,,,,,,,,,,,
2026-05-01 17:57:00,SELL,SPY,0.53,,,,,,,,,,,
2026-05-01 18:32:00,BUY,SPY,0.53,,,,,,,,,,,
2026-05-04 04:31:00,SELL,SPY,0.64,,,,,,,,,,,
2026-05-04 06:31:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-04 06:36:00,SELL,SPY,0.85,,,,,,,,,,,
2026-05-04 06:37:00,BUY,SPXU,0.76,,,,,,,,,,,
2026-05-04 06:39:00,SELL,UPRO,0.62,,,,,,,,,,,
2026-05-04 06:42:00,SELL,SPY,0.51,,,,,,,,,,,
2026-05-04 06:45:00,SELL,SPY,0.52,,,,,,,,,,,
2026-05-04 06:46:00,BUY,SPXU,0.54,,,,,,,,,,,
2026-05-04 07:00:00,SELL,UPRO,0.65,,,,,,,,,,,
2026-05-04 07:02:00,SELL,UPRO,0.55,,,,,,,,,,,
2026-05-04 07:32:00,BUY,SPY,0.51,,,,,,,,,,,
2026-05-04 08:06:00,BUY,SPXU,0.53,,,,,,,,,,,
2026-05-04 09:52:00,BUY,SPXU,0.67,,,,,,,,,,,
2026-05-04 09:52:00,SELL,SPY,0.62,,,,,,,,,,,
2026-05-04 09:53:00,SELL,UPRO,0.54,,,,,,,,,,,
2026-05-04 09:54:00,SELL,SPY,0.57,,,,,,,,,,,
2026-05-04 10:23:00,BUY,SPXU,0.72,,,,,,,,,,,
2026-05-04 10:23:00,SELL,SPY,0.69,,,,,,,,,,,
2026-05-04 10:43:00,BUY,SPXU,0.57,,,,,,,,,,,
2026-05-04 10:43:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-04 11:14:00,SELL,SPXU,0.66,,,,,,,,,,,
2026-05-04 11:15:00,BUY,SPY,0.55,,,,,,,,,,,
2026-05-04 12:57:00,BUY,SPY,0.54,,,,,,,,,,,
2026-05-04 12:57:00,BUY,UPRO,0.54,local-7851e144-93ac-4679-a2f4-2592e3adf6e7,128.05,845,2026-05-04 12:57:00,local-70126c6b-0d21-4859-ac4a-79d0c84329fc,PROFIT,130.84,845,2026-05-05 09:30:00,2357.55,2.1788
2026-05-04 13:08:00,SELL,SPY,0.59,,,,,,,,,,,
2026-05-04 13:30:00,SELL,UPRO,0.59,,,,,,,,,,,
2026-05-04 14:19:00,BUY,SPY,0.65,,,,,,,,,,,
2026-05-04 14:21:00,BUY,UPRO,0.62,,,,,,,,,,,
2026-05-04 16:13:00,BUY,SPY,0.6,,,,,,,,,,,
2026-05-04 16:43:00,BUY,SPY,0.7,,,,,,,,,,,
2026-05-04 19:13:00,BUY,UPRO,0.5,,,,,,,,,,,
2026-05-05 04:15:00,SELL,SPY,0.87,,,,,,,,,,,
2026-05-05 07:06:00,SELL,SPXU,0.71,,,,,,,,,,,
2026-05-05 07:14:00,SELL,SPXU,0.51,,,,,,,,,,,
2026-05-05 07:33:00,SELL,UPRO,0.64,,,,,,,,,,,
2026-05-05 07:38:00,SELL,UPRO,0.88,,,,,,,,,,,
2026-05-05 07:41:00,SELL,UPRO,0.83,,,,,,,,,,,
2026-05-05 07:42:00,BUY,SPXU,0.64,,,,,,,,,,,
2026-05-05 07:43:00,SELL,UPRO,0.74,,,,,,,,,,,
2026-05-05 07:44:00,BUY,SPXU,0.55,,,,,,,,,,,
2026-05-05 07:51:00,SELL,UPRO,0.63,,,,,,,,,,,
2026-05-05 08:41:00,BUY,SPY,0.64,,,,,,,,,,,
2026-05-05 08:42:00,SELL,SPXU,0.75,,,,,,,,,,,
2026-05-05 08:46:00,BUY,UPRO,0.51,,,,,,,,,,,
2026-05-05 09:23:00,SELL,SPXU,0.76,,,,,,,,,,,
2026-05-05 09:23:00,BUY,SPY,0.56,,,,,,,,,,,
2026-05-05 09:23:00,BUY,UPRO,0.68,,,,,,,,,,,
2026-05-05 10:10:00,BUY,SPXU,0.5,,,,,,,,,,,
2026-05-05 10:39:00,SELL,SPXU,0.51,,,,,,,,,,,
2026-05-05 10:39:00,BUY,SPY,0.55,,,,,,,,,,,
2026-05-05 10:39:00,BUY,UPRO,0.52,local-fc9b042a-b333-4b6a-81a3-c6aabaf649fc,131.3001,842,2026-05-05 10:39:00,local-d1902734-8ad6-4d5d-8bcb-39c49405cd3a,PROFIT,134.19,842,2026-05-06 09:30:00,2433.2958,2.201
2026-05-05 11:02:00,SELL,UPRO,0.53,,,,,,,,,,,
2026-05-05 11:07:00,BUY,SPXU,0.65,,,,,,,,,,,
2026-05-05 11:07:00,SELL,SPY,0.67,,,,,,,,,,,
2026-05-05 11:07:00,SELL,UPRO,0.67,,,,,,,,,,,
2026-05-05 12:00:00,BUY,SPY,0.56,,,,,,,,,,,
2026-05-05 12:11:00,SELL,SPY,0.56,,,,,,,,,,,
2026-05-05 12:13:00,SELL,SPY,0.62,,,,,,,,,,,
2026-05-05 12:23:00,BUY,SPXU,0.51,,,,,,,,,,,
2026-05-05 13:10:00,SELL,SPXU,0.55,,,,,,,,,,,
2026-05-05 13:37:00,BUY,SPXU,0.52,,,,,,,,,,,
2026-05-05 13:37:00,SELL,SPY,0.57,,,,,,,,,,,
2026-05-05 13:53:00,SELL,SPY,0.67,,,,,,,,,,,
2026-05-05 14:35:00,BUY,SPY,0.57,,,,,,,,,,,
2026-05-05 14:35:00,BUY,UPRO,0.54,,,,,,,,,,,
2026-05-05 14:40:00,SELL,SPXU,0.5,,,,,,,,,,,
2026-05-05 15:08:00,SELL,SPY,0.58,,,,,,,,,,,
2026-05-05 15:08:00,SELL,UPRO,0.72,,,,,,,,,,,
2026-05-05 16:38:00,BUY,SPXU,0.6,,,,,,,,,,,
2026-05-05 16:42:00,BUY,SPY,0.55,,,,,,,,,,,
2026-05-05 16:48:00,BUY,SPY,0.58,,,,,,,,,,,
2026-05-05 16:50:00,BUY,UPRO,0.62,,,,,,,,,,,
2026-05-05 16:51:00,SELL,SPXU,0.89,,,,,,,,,,,
2026-05-05 16:51:00,BUY,SPY,0.54,,,,,,,,,,,
2026-05-05 16:55:00,SELL,SPXU,0.51,,,,,,,,,,,
2026-05-05 17:04:00,SELL,SPY,0.62,,,,,,,,,,,
2026-05-05 17:08:00,SELL,SPY,0.66,,,,,,,,,,,
2026-05-05 18:32:00,SELL,SPY,0.57,,,,,,,,,,,
2026-05-05 18:41:00,SELL,SPY,0.6,,,,,,,,,,,
2026-05-05 18:43:00,SELL,SPY,0.59,,,,,,,,,,,
2026-05-06 05:10:00,BUY,SPY,0.7,,,,,,,,,,,
